"","week","fecha","ambito_nombre","this_year","mean","q99"
"317",23,2024-06-04,"Júcar",0.518902891030393,0.396689408953547,0.607346182357302
"318",23,2024-06-04,"Med. Andaluza",0.313458262350937,0.543824204870423,0.814494477485132
"319",23,2024-06-04,"Miño-Sil",0.955801104972376,0.841863496161716,0.933701657458563
"320",23,2024-06-04,"Segura",0.222222222222222,0.346461630466681,0.723348017621145
"321",23,2024-06-04,"Tajo",0.653075328265377,0.535159900939834,0.702451838879159
"322",23,2024-06-04,"Tinto, Odiel, Piedras",0.851528384279476,0.8000089142416,0.989247311827957
"323",23,2024-06-04,"Total España",0.555343609836573,0.594709538738112,0.824849934099724
"324",24,2024-06-11,"C. I. Cataluña",0.327917282127031,0.710646241804404,0.941913746761266
"325",24,2024-06-11,"C. I. País Vasco",0.952380952380952,0.884555984555984,1
"326",24,2024-06-11,"Cantábrico Occ.",0.934782608695652,0.943620455779011,1
"327",24,2024-06-11,"Cantábrico Or.",0.876712328767123,0.82988778408444,0.945205479452055
"328",24,2024-06-11,"Duero",0.885832187070151,0.788807873146107,0.935688237477732
"329",24,2024-06-11,"Ebro",0.753316842815381,0.781991262728311,0.887881328603676
"330",24,2024-06-11,"Galicia Costa",0.936708860759494,0.856883699155518,0.936708860759494
"331",24,2024-06-11,"Guadalete-Barbate",0.284675953967293,0.581574748362503,0.943395997574287
"332",24,2024-06-11,"Guadalquivir",0.443091981428034,0.568030536067781,0.915145486197463
"333",24,2024-06-11,"Guadiana",0.491612497378905,0.575795799311038,0.919362434673621
"334",24,2024-06-11,"Júcar",0.511860637509266,0.393034725666297,0.607346182357302
"335",24,2024-06-11,"Med. Andaluza",0.313458262350937,0.539606761742627,0.814494477485132
"336",24,2024-06-11,"Miño-Sil",0.94475138121547,0.833425435046163,0.933701657458563
"337",24,2024-06-11,"Segura",0.21957671957672,0.343373552713074,0.723348017621145
"338",24,2024-06-11,"Tajo",0.645991706979959,0.529847516279131,0.702451838879159
"339",24,2024-06-11,"Tinto, Odiel, Piedras",0.838427947598253,0.789913523624781,0.989247311827957
"340",24,2024-06-11,"Total España",0.549311749239573,0.589150639627565,0.824849934099724
"341",25,2024-06-18,"C. I. Cataluña",0.363367799113737,0.710102673152818,0.941913746761266
"342",25,2024-06-18,"C. I. País Vasco",0.904761904761905,0.871685971685972,1
"343",25,2024-06-18,"Cantábrico Occ.",0.934782608695652,0.939299270139947,1
"344",25,2024-06-18,"Cantábrico Or.",0.849315068493151,0.815086837095253,0.945205479452055
"345",25,2024-06-18,"Duero",0.873452544704264,0.774136722040653,0.935688237477732
"346",25,2024-06-18,"Ebro",0.747245333932989,0.773727130846701,0.887881328603676
"347",25,2024-06-18,"Galicia Costa",0.936708860759494,0.853079928696185,0.936708860759494
"348",25,2024-06-18,"Guadalete-Barbate",0.281647486371896,0.574765324564218,0.943395997574287
"349",25,2024-06-18,"Guadalquivir",0.436064750909775,0.559875576637759,0.915145486197463
"350",25,2024-06-18,"Guadiana",0.485321870413084,0.569394473695436,0.919362434673621
"351",25,2024-06-18,"Júcar",0.507042253521127,0.388861342615143,0.607346182357302
"352",25,2024-06-18,"Med. Andaluza",0.310051107325383,0.533911791105107,0.814494477485132
"353",25,2024-06-18,"Miño-Sil",0.939226519337017,0.82013445471305,0.933701657458563
"354",25,2024-06-18,"Segura",0.23015873015873,0.339912560923846,0.723348017621145
"355",25,2024-06-18,"Tajo",0.637871458189357,0.522614661675227,0.702451838879159
"356",25,2024-06-18,"Tinto, Odiel, Piedras",0.842794759825327,0.783382317073777,0.989247311827957
"357",25,2024-06-18,"Total España",0.543743877919266,0.581831152483744,0.824849934099724
"358",26,2024-06-25,"C. I. Cataluña",0.372230428360414,0.705677118493046,0.941913746761266
"359",26,2024-06-25,"C. I. País Vasco",0.904761904761905,0.865250965250965,1
"360",26,2024-06-25,"Cantábrico Occ.",0.934782608695652,0.927459116712051,1
"361",26,2024-06-25,"Cantábrico Or.",0.835616438356164,0.812858673896585,0.945205479452055
"362",26,2024-06-25,"Duero",0.864167812929849,0.75253588202277,0.935688237477732
"363",26,2024-06-25,"Ebro",0.745896109736901,0.760148647595868,0.887881328603676
"364",26,2024-06-25,"Galicia Costa",0.949367088607595,0.844815168266201,0.936708860759494
"365",26,2024-06-25,"Guadalete-Barbate",0.276196244700182,0.566188818458825,0.943395997574287
"366",26,2024-06-25,"Guadalquivir",0.428661061613753,0.549234938725743,0.915145486197463
"367",26,2024-06-25,"Guadiana",0.4800796812749,0.560905592799709,0.919362434673621
"368",26,2024-06-25,"Júcar",0.503335804299481,0.383809458279237,0.607346182357302
"369",26,2024-06-25,"Med. Andaluza",0.30664395229983,0.527613490942119,0.814494477485132
"370",26,2024-06-25,"Miño-Sil",0.92817679558011,0.799227917407927,0.933701657458563
"371",26,2024-06-25,"Segura",0.223985890652557,0.334494343852809,0.723348017621145
"372",26,2024-06-25,"Tajo",0.629232895646164,0.513017179837505,0.702451838879159
"373",26,2024-06-25,"Tinto, Odiel, Piedras",0.851528384279476,0.776490349553172,0.989247311827957
"374",26,2024-06-25,"Total España",0.538124452234882,0.571754490413599,0.824849934099724
"375",27,2024-07-02,"C. I. Cataluña",0.37370753323486,0.695588714152061,0.941913746761266
"376",27,2024-07-02,"C. I. País Vasco",1,0.84967824967825,1
"377",27,2024-07-02,"Cantábrico Occ.",0.91304347826087,0.918946086459891,1
"378",27,2024-07-02,"Cantábrico Or.",0.835616438356164,0.800866126614618,0.945205479452055
"379",27,2024-07-02,"Duero",0.851788170563961,0.72475557995644,0.935688237477732
"380",27,2024-07-02,"Ebro",0.734877445468855,0.740890065414926,0.887881328603676
"381",27,2024-07-02,"Galicia Costa",0.936708860759494,0.835852674793381,0.936708860759494
"382",27,2024-07-02,"Guadalete-Barbate",0.270745003028468,0.556835668755795,0.943395997574287
"383",27,2024-07-02,"Guadalquivir",0.41987702346593,0.53767414522346,0.915145486197463
"384",27,2024-07-02,"Guadiana",0.473579366743552,0.552385659468496,0.919362434673621
"385",27,2024-07-02,"Júcar",0.493328391401038,0.37642609141133,0.607346182357302
"386",27,2024-07-02,"Med. Andaluza",0.301533219761499,0.520168574351997,0.814494477485132
"387",27,2024-07-02,"Miño-Sil",0.908839779005525,0.776455079526658,0.933701657458563
"388",27,2024-07-02,"Segura",0.21957671957672,0.326548969650164,0.723348017621145
"389",27,2024-07-02,"Tajo",0.62232204561161,0.501858729979713,0.702451838879159
"390",27,2024-07-02,"Tinto, Odiel, Piedras",0.842794759825327,0.767054485909445,0.989247311827957
"391",27,2024-07-02,"Total España",0.530081971438882,0.559678479353914,0.824849934099724
"392",28,2024-07-09,"C. I. Cataluña",0.372230428360414,0.68559483151262,0.941913746761266
"393",28,2024-07-09,"C. I. País Vasco",0.952380952380952,0.836808236808237,1
"394",28,2024-07-09,"Cantábrico Occ.",0.91304347826087,0.907293098136701,1
"395",28,2024-07-09,"Cantábrico Or.",0.835616438356164,0.788563044414086,0.945205479452055
"396",28,2024-07-09,"Duero",0.823246217331499,0.691793111335912,0.935688237477732
"397",28,2024-07-09,"Ebro",0.720260850011244,0.71612025203337,0.887881328603676
"398",28,2024-07-09,"Galicia Costa",0.936708860759494,0.821771971838594,0.936708860759494
"399",28,2024-07-09,"Guadalete-Barbate",0.265293761356753,0.546967952056009,0.943395997574287
"400",28,2024-07-09,"Guadalquivir",0.410214581503325,0.525592502860438,0.915145486197463
"401",28,2024-07-09,"Guadiana",0.466135458167331,0.542983275285352,0.919362434673621
"402",28,2024-07-09,"Júcar",0.485544848035582,0.367635609828746,0.607346182357302
"403",28,2024-07-09,"Med. Andaluza",0.29557069846678,0.512513041433735,0.814494477485132
"404",28,2024-07-09,"Miño-Sil",0.897790055248619,0.7478577045082,0.933701657458563
"405",28,2024-07-09,"Segura",0.216931216931217,0.317444964716778,0.723348017621145
"406",28,2024-07-09,"Tajo",0.61247408431237,0.489763613434363,0.702451838879159
"407",28,2024-07-09,"Tinto, Odiel, Piedras",0.842794759825327,0.752834950055723,0.989247311827957
"408",28,2024-07-09,"Total España",0.519796875805537,0.545912514739433,0.824849934099724
"409",29,2024-07-16,"C. I. Cataluña",0.367799113737075,0.673095835992928,0.941913746761266
"410",29,2024-07-16,"C. I. País Vasco",0.904761904761905,0.825096525096525,1
"411",29,2024-07-16,"Cantábrico Occ.",0.934782608695652,0.896767306062658,1
"412",29,2024-07-16,"Cantábrico Or.",0.835616438356164,0.775836864362644,0.945205479452055
"413",29,2024-07-16,"Duero",0.791609353507565,0.659209870868604,0.935688237477732
"414",29,2024-07-16,"Ebro",0.697773780076456,0.685334512577804,0.887881328603676
"415",29,2024-07-16,"Galicia Costa",0.949367088607595,0.8103741649711,0.936708860759494
"416",29,2024-07-16,"Guadalete-Barbate",0.261053906723198,0.537233083873699,0.943395997574287
"417",29,2024-07-16,"Guadalquivir",0.400928598318484,0.512581075428475,0.915145486197463
"418",29,2024-07-16,"Guadiana",0.457852799329,0.533240812596476,0.919362434673621
"419",29,2024-07-16,"Júcar",0.475537435137139,0.3590564088278,0.607346182357302
"420",29,2024-07-16,"Med. Andaluza",0.292163543441227,0.505058034868939,0.814494477485132
"421",29,2024-07-16,"Miño-Sil",0.903314917127072,0.714032661087343,0.933701657458563
"422",29,2024-07-16,"Segura",0.211640211640212,0.307175031882677,0.723348017621145
"423",29,2024-07-16,"Tajo",0.600034554250173,0.475578532597721,0.702451838879159
"424",29,2024-07-16,"Tinto, Odiel, Piedras",0.834061135371179,0.741466040495215,0.989247311827957
"425",29,2024-07-16,"Total España",0.50786204052173,0.530861833560627,0.824849934099724
"426",30,2024-07-23,"C. I. Cataluña",0.358936484490399,0.659932092902306,0.941913746761266
"427",30,2024-07-23,"C. I. País Vasco",0.904761904761905,0.833719433719434,1
"428",30,2024-07-23,"Cantábrico Occ.",0.934782608695652,0.876586398819185,1
"429",30,2024-07-23,"Cantábrico Or.",0.821917808219178,0.761809693398358,0.945205479452055
"430",30,2024-07-23,"Duero",0.754126547455296,0.622729467190487,0.935688237477732
"431",30,2024-07-23,"Ebro",0.665167528671014,0.654799651923694,0.887881328603676
"432",30,2024-07-23,"Galicia Costa",0.924050632911392,0.790081387183319,0.936708860759494
"433",30,2024-07-23,"Guadalete-Barbate",0.254391278013325,0.526944258799903,0.943395997574287
"434",30,2024-07-23,"Guadalquivir",0.39101518383737,0.499058941730695,0.915145486197463
"435",30,2024-07-23,"Guadiana",0.449989515621724,0.524128390762086,0.919362434673621
"436",30,2024-07-23,"Júcar",0.462935507783543,0.34884301458844,0.607346182357302
"437",30,2024-07-23,"Med. Andaluza",0.285349233390119,0.497173698605493,0.814494477485132
"438",30,2024-07-23,"Miño-Sil",0.906077348066298,0.679312107749077,0.933701657458563
"439",30,2024-07-23,"Segura",0.205467372134039,0.296547486983778,0.723348017621145
"440",30,2024-07-23,"Tajo",0.5860400829302,0.461226049339325,0.702451838879159
"441",30,2024-07-23,"Tinto, Odiel, Piedras",0.820960698689956,0.73290435560683,0.989247311827957
"442",30,2024-07-23,"Total España",0.493426818580193,0.515347770508444,0.824849934099724
"443",31,2024-07-30,"C. I. Cataluña",0.348596750369276,0.646643948061435,0.941913746761266
"444",31,2024-07-30,"C. I. País Vasco",0.904761904761905,0.794079794079794,1
"445",31,2024-07-30,"Cantábrico Occ.",0.891304347826087,0.847521301373643,1
"446",31,2024-07-30,"Cantábrico Or.",0.821917808219178,0.750833351840295,0.945205479452055
"447",31,2024-07-30,"Duero",0.71423658872077,0.584426830731205,0.935688237477732
"448",31,2024-07-30,"Ebro",0.628738475376658,0.619118984170246,0.887881328603676
"449",31,2024-07-30,"Galicia Costa",0.924050632911392,0.781118893710499,0.936708860759494
"450",31,2024-07-30,"Guadalete-Barbate",0.248940036341611,0.51607126078763,0.943395997574287
"451",31,2024-07-30,"Guadalquivir",0.380223365541473,0.486535425942474,0.915145486197463
"452",31,2024-07-30,"Guadiana",0.449360452925142,0.514572783382347,0.919362434673621
"453",31,2024-07-30,"Júcar",0.448480355819125,0.339485350468487,0.607346182357302
"454",31,2024-07-30,"Med. Andaluza",0.281090289608177,0.488543247639819,0.814494477485132
"455",31,2024-07-30,"Miño-Sil",0.892265193370166,0.655343257430768,0.933701657458563
"456",31,2024-07-30,"Segura",0.199294532627866,0.287013147818438,0.723348017621145
"457",31,2024-07-30,"Tajo",0.57256392536282,0.446470090534274,0.702451838879159
"458",31,2024-07-30,"Tinto, Odiel, Piedras",0.820960698689956,0.722865029704592,0.989247311827957
"459",31,2024-07-30,"Total España",0.479971129556117,0.499299743852212,0.824849934099724
"460",32,2024-08-06,"C. I. Cataluña",0.342688330871492,0.636463786797484,0.941913746761266
"461",32,2024-08-06,"C. I. País Vasco",0.904761904761905,0.786486486486486,1
"462",32,2024-08-06,"Cantábrico Occ.",0.891304347826087,0.818929471048533,1
"463",32,2024-08-06,"Cantábrico Or.",0.808219178082192,0.738026188204107,0.945205479452055
"464",32,2024-08-06,"Duero",0.674690508940853,0.547558702580824,0.935688237477732
"465",32,2024-08-06,"Ebro",0.588936361592085,0.58372113829972,0.887881328603676
"466",32,2024-08-06,"Galicia Costa",0.873417721518987,0.757760592037741,0.936708860759494
"467",32,2024-08-06,"Guadalete-Barbate",0.244094488188976,0.50415262961394,0.943395997574287
"468",32,2024-08-06,"Guadalquivir",0.368553143430794,0.47420366348838,0.915145486197463
"469",32,2024-08-06,"Guadiana",0.435206542252044,0.505451635841083,0.919362434673621
"470",32,2024-08-06,"Júcar",0.437361008154188,0.330274898763568,0.607346182357302
"471",32,2024-08-06,"Med. Andaluza",0.275979557069847,0.48016572165518,0.814494477485132
"472",32,2024-08-06,"Miño-Sil",0.859116022099447,0.632940205168974,0.933701657458563
"473",32,2024-08-06,"Segura",0.194885361552028,0.278781435500186,0.723348017621145
"474",32,2024-08-06,"Tajo",0.558742225293711,0.432023769541198,0.702451838879159
"475",32,2024-08-06,"Tinto, Odiel, Piedras",0.820960698689956,0.711520993587748,0.989247311827957
"476",32,2024-08-06,"Total España",0.462700417590349,0.48366467683245,0.824849934099724
"477",33,2024-08-13,"C. I. Cataluña",0.332348596750369,0.62400205067852,0.941913746761266
"478",33,2024-08-13,"C. I. País Vasco",0.904761904761905,0.770913770913771,1
"479",33,2024-08-13,"Cantábrico Occ.",0.847826086956522,0.794133386867508,1
"480",33,2024-08-13,"Cantábrico Or.",0.808219178082192,0.723148152043005,0.945205479452055
"481",33,2024-08-13,"Duero",0.637895460797799,0.512017745106801,0.935688237477732
"482",33,2024-08-13,"Ebro",0.548684506408815,0.553203974238995,0.887881328603676
"483",33,2024-08-13,"Galicia Costa",0.860759493670886,0.73473090012064,0.936708860759494
"484",33,2024-08-13,"Guadalete-Barbate",0.237431859479104,0.49554409565251,0.943395997574287
"485",33,2024-08-13,"Guadalquivir",0.357635838875643,0.463179494404623,0.915145486197463
"486",33,2024-08-13,"Guadiana",0.427762633675823,0.496648292623369,0.919362434673621
"487",33,2024-08-13,"Júcar",0.42698295033358,0.320023039060995,0.607346182357302
"488",33,2024-08-13,"Med. Andaluza",0.267461669505963,0.471566987030728,0.814494477485132
"489",33,2024-08-13,"Miño-Sil",0.828729281767956,0.6120305656355,0.933701657458563
"490",33,2024-08-13,"Segura",0.186067019400353,0.270763102685081,0.723348017621145
"491",33,2024-08-13,"Tajo",0.544920525224603,0.41803305018452,0.702451838879159
"492",33,2024-08-13,"Tinto, Odiel, Piedras",0.794759825327511,0.69961057900623,0.989247311827957
"493",33,2024-08-13,"Total España",0.446976336546889,0.469048540811889,0.824849934099724
"494",34,2024-08-20,"C. I. Cataluña",0.323485967503693,0.613167774908736,0.941913746761266
"495",34,2024-08-20,"C. I. País Vasco",0.904761904761905,0.760617760617761,1
"496",34,2024-08-20,"Cantábrico Occ.",0.826086956521739,0.763953994546016,1
"497",34,2024-08-20,"Cantábrico Or.",0.794520547945205,0.702814547558929,0.945205479452055
"498",34,2024-08-20,"Duero",0.59869325997249,0.476922521271877,0.935688237477732
"499",34,2024-08-20,"Ebro",0.517202608500112,0.517287008238976,0.887881328603676
"500",34,2024-08-20,"Galicia Costa",0.848101265822785,0.712660028449502,0.936708860759494
"501",34,2024-08-20,"Guadalete-Barbate",0.231980617807389,0.485651504347313,0.943395997574287
"502",34,2024-08-20,"Guadalquivir",0.348098883172293,0.45170654674186,0.915145486197463
"503",34,2024-08-20,"Guadiana",0.420423568882365,0.488889481788973,0.919362434673621
"504",34,2024-08-20,"Júcar",0.418458117123795,0.312129390524871,0.607346182357302
"505",34,2024-08-20,"Med. Andaluza",0.259795570698467,0.462458779560895,0.814494477485132
"506",34,2024-08-20,"Miño-Sil",0.787292817679558,0.591648925367418,0.933701657458563
"507",34,2024-08-20,"Segura",0.179012345679012,0.263560715681689,0.723348017621145
"508",34,2024-08-20,"Tajo",0.531617138908086,0.403877742226097,0.702451838879159
"509",34,2024-08-20,"Tinto, Odiel, Piedras",0.689956331877729,0.688312228806322,0.989247311827957
"510",34,2024-08-20,"Total España",0.432180234056813,0.454208581612812,0.824849934099724
"511",35,2024-08-27,"C. I. Cataluña",0.316100443131462,0.599497509437802,0.941913746761266
"512",35,2024-08-27,"C. I. País Vasco",0.904761904761905,0.747619047619048,1
"513",35,2024-08-27,"Cantábrico Occ.",0.804347826086957,0.739560837085246,1
"514",35,2024-08-27,"Cantábrico Or.",0.808219178082192,0.691417272379376,0.945205479452055
"515",35,2024-08-27,"Duero",0.563617606602476,0.444854370846002,0.935688237477732
"516",35,2024-08-27,"Ebro",0.483696874297279,0.487275844219532,0.887881328603676
"517",35,2024-08-27,"Galicia Costa",0.822784810126582,0.69759349622774,0.936708860759494
"518",35,2024-08-27,"Guadalete-Barbate",0.227135069654755,0.476143161282066,0.943395997574287
"519",35,2024-08-27,"Guadalquivir",0.336805119839378,0.442006623150838,0.915145486197463
"520",35,2024-08-27,"Guadiana",0.41371356678549,0.481899415367267,0.919362434673621
"521",35,2024-08-27,"Júcar",0.405114899925871,0.303286832655656,0.607346182357302
"522",35,2024-08-27,"Med. Andaluza",0.25809199318569,0.454629509395933,0.814494477485132
"523",35,2024-08-27,"Miño-Sil",0.751381215469613,0.574551717662475,0.933701657458563
"524",35,2024-08-27,"Segura",0.171957671957672,0.255577105435952,0.723348017621145
"525",35,2024-08-27,"Tajo",0.518313752591569,0.390924652387163,0.702451838879159
"526",35,2024-08-27,"Tinto, Odiel, Piedras",0.77292576419214,0.680928146445178,0.989247311827957
"527",35,2024-08-27,"Total España",0.41833788730216,0.440933383473893,0.824849934099724
"528",36,2024-09-03,"C. I. Cataluña",0.308714918759232,0.593256131682285,0.941913746761266
"529",36,2024-09-03,"C. I. País Vasco",0.904761904761905,0.736164736164736,1
"530",36,2024-09-03,"Cantábrico Occ.",0.760869565217391,0.711737826777868,1
"531",36,2024-09-03,"Cantábrico Or.",0.780821917808219,0.682889811417349,0.945205479452055
"532",36,2024-09-03,"Duero",0.531980742778542,0.414991204641942,0.935688237477732
"533",36,2024-09-03,"Ebro",0.46345851135597,0.462076754693169,0.887881328603676
"534",36,2024-09-03,"Galicia Costa",0.79746835443038,0.672866737490322,0.936708860759494
"535",36,2024-09-03,"Guadalete-Barbate",0.22228952150212,0.468760290716781,0.943395997574287
"536",36,2024-09-03,"Guadalquivir",0.328146567950809,0.433169452740218,0.915145486197463
"537",36,2024-09-03,"Guadiana",0.407947158733487,0.476867313350932,0.919362434673621
"538",36,2024-09-03,"Júcar",0.396590066716086,0.296533413104585,0.607346182357302
"539",36,2024-09-03,"Med. Andaluza",0.251277683134583,0.446248038203097,0.814494477485132
"540",36,2024-09-03,"Miño-Sil",0.701657458563536,0.555961097229214,0.933701657458563
"541",36,2024-09-03,"Segura",0.167548500881834,0.249100840372101,0.723348017621145
"542",36,2024-09-03,"Tajo",0.508293020041465,0.37955829447231,0.702451838879159
"543",36,2024-09-03,"Tinto, Odiel, Piedras",0.764192139737991,0.671602975113557,0.989247311827957
"544",36,2024-09-03,"Total España",0.407021704387276,0.429545023524162,0.824849934099724
"545",37,2024-09-10,"C. I. Cataluña",0.302806499261448,0.586838196039694,0.941913746761266
"546",37,2024-09-10,"C. I. País Vasco",0.904761904761905,0.717889317889318,1
"547",37,2024-09-10,"Cantábrico Occ.",0.782608695652174,0.687150374337269,1
"548",37,2024-09-10,"Cantábrico Or.",0.780821917808219,0.670496754678977,0.945205479452055
"549",37,2024-09-10,"Duero",0.511691884456671,0.390206939484931,0.935688237477732
"550",37,2024-09-10,"Ebro",0.515403642905329,0.444795306686568,0.887881328603676
"551",37,2024-09-10,"Galicia Costa",0.784810126582278,0.651876226659704,0.936708860759494
"552",37,2024-09-10,"Guadalete-Barbate",0.219261053906723,0.462049259233414,0.943395997574287
"553",37,2024-09-10,"Guadalquivir",0.320240933617769,0.426060260107722,0.915145486197463
"554",37,2024-09-10,"Guadiana",0.403438876074649,0.472598530273935,0.919362434673621
"555",37,2024-09-10,"Júcar",0.39288361749444,0.292190507975358,0.607346182357302
"556",37,2024-09-10,"Med. Andaluza",0.244463373083475,0.437210983013355,0.814494477485132
"557",37,2024-09-10,"Miño-Sil",0.624309392265193,0.528411654947827,0.933701657458563
"558",37,2024-09-10,"Segura",0.165784832451499,0.243725531840565,0.723348017621145
"559",37,2024-09-10,"Tajo",0.498099516240498,0.368588139914243,0.702451838879159
"560",37,2024-09-10,"Tinto, Odiel, Piedras",0.759825327510917,0.665041921802105,0.989247311827957
"561",37,2024-09-10,"Total España",0.405707068103315,0.420125481615781,0.824849934099724
"562",38,2024-09-17,"C. I. Cataluña",0.298375184638109,0.578124515472156,0.941913746761266
"563",38,2024-09-17,"C. I. País Vasco",0.904761904761905,0.706435006435006,1
"564",38,2024-09-17,"Cantábrico Occ.",0.826086956521739,0.665303675414474,1
"565",38,2024-09-17,"Cantábrico Or.",0.808219178082192,0.657111296740122,0.945205479452055
"566",38,2024-09-17,"Duero",0.495529573590096,0.369836978862888,0.935688237477732
"567",38,2024-09-17,"Ebro",0.514054418709242,0.431100958272731,0.887881328603676
"568",38,2024-09-17,"Galicia Costa",0.772151898734177,0.635702324576409,0.936708860759494
"569",38,2024-09-17,"Guadalete-Barbate",0.215021199273168,0.456386758072083,0.943395997574287
"570",38,2024-09-17,"Guadalquivir",0.313966620655038,0.421607658042158,0.915145486197463
"571",38,2024-09-17,"Guadiana",0.399035437198574,0.468415946670736,0.919362434673621
"572",38,2024-09-17,"Júcar",0.388435878428466,0.289534965571737,0.607346182357302
"573",38,2024-09-17,"Med. Andaluza",0.240204429301533,0.430995117696021,0.814494477485132
"574",38,2024-09-17,"Miño-Sil",0.574585635359116,0.502278276501199,0.933701657458563
"575",38,2024-09-17,"Segura",0.161375661375661,0.239749417762017,0.723348017621145
"576",38,2024-09-17,"Tajo",0.487387698686938,0.360329903639549,0.702451838879159
"577",38,2024-09-17,"Tinto, Odiel, Piedras",0.733624454148472,0.653482019727741,0.989247311827957
"578",38,2024-09-17,"Total España",0.399005000773315,0.412597257468323,0.824849934099724
"579",39,2024-09-24,"C. I. Cataluña",0.292466765140325,0.574488799967472,0.941913746761266
"580",39,2024-09-24,"C. I. País Vasco",0.904761904761905,0.693436293436293,1
"581",39,2024-09-24,"Cantábrico Occ.",0.826086956521739,0.645674988529415,1
"582",39,2024-09-24,"Cantábrico Or.",0.821917808219178,0.645104724971475,0.945205479452055
"583",39,2024-09-24,"Duero",0.481430536451169,0.355872902425701,0.935688237477732
"584",39,2024-09-24,"Ebro",0.541938385428379,0.42685289536684,0.887881328603676
"585",39,2024-09-24,"Galicia Costa",0.746835443037975,0.618105947386427,0.936708860759494
"586",39,2024-09-24,"Guadalete-Barbate",0.211387038158692,0.452261051567571,0.943395997574287
"587",39,2024-09-24,"Guadalquivir",0.307441335173798,0.418529904859266,0.915145486197463
"588",39,2024-09-24,"Guadiana",0.396414342629482,0.466489113526793,0.919362434673621
"589",39,2024-09-24,"Júcar",0.389547813194959,0.287696820101933,0.607346182357302
"590",39,2024-09-24,"Med. Andaluza",0.233390119250426,0.426727927530806,0.814494477485132
"591",39,2024-09-24,"Miño-Sil",0.538674033149171,0.474725938806684,0.933701657458563
"592",39,2024-09-24,"Segura",0.163139329805996,0.235779524555419,0.723348017621145
"593",39,2024-09-24,"Tajo",0.480649619903248,0.35430759613048,0.702451838879159
"594",39,2024-09-24,"Tinto, Odiel, Piedras",0.720524017467249,0.648665431020388,0.989247311827957
"595",39,2024-09-24,"Total España",0.397381038304893,0.407963122292591,0.824849934099724
"596",40,2024-10-01,"C. I. Cataluña",0.288035450516987,0.569114466403232,0.941913746761266
"597",40,2024-10-01,"C. I. País Vasco",0.904761904761905,0.683011583011583,1
"598",40,2024-10-01,"Cantábrico Occ.",0.826086956521739,0.624456494625069,1
"599",40,2024-10-01,"Cantábrico Or.",0.835616438356164,0.638198968919899,0.945205479452055
"600",40,2024-10-01,"Duero",0.47455295735901,0.345757759549481,0.935688237477732
"601",40,2024-10-01,"Ebro",0.556330110186643,0.421555118593905,0.887881328603676
"602",40,2024-10-01,"Galicia Costa",0.835443037974684,0.610223814754128,0.936708860759494
"603",40,2024-10-01,"Guadalete-Barbate",0.207147183525136,0.448503584166955,0.943395997574287
"604",40,2024-10-01,"Guadalquivir",0.301417994729577,0.416222962015887,0.915145486197463
"605",40,2024-10-01,"Guadiana",0.394107779408681,0.465276281270075,0.919362434673621
"606",40,2024-10-01,"Júcar",0.386212008895478,0.286495025165004,0.607346182357302
"607",40,2024-10-01,"Med. Andaluza",0.229982964224872,0.422670003513076,0.814494477485132
"608",40,2024-10-01,"Miño-Sil",0.511049723756906,0.446649324520799,0.933701657458563
"609",40,2024-10-01,"Segura",0.158730158730159,0.23381116099652,0.723348017621145
"610",40,2024-10-01,"Tajo",0.475466482377332,0.349802118289151,0.702451838879159
"611",40,2024-10-01,"Tinto, Odiel, Piedras",0.716157205240175,0.642996189444681,0.989247311827957
"612",40,2024-10-01,"Total España",0.395138423467547,0.404353251573567,0.824849934099724
"613",41,2024-10-08,"C. I. Cataluña",0.285081240768095,0.564022366929096,0.941913746761266
"614",41,2024-10-08,"C. I. País Vasco",0.904761904761905,0.681595881595882,1
"615",41,2024-10-08,"Cantábrico Occ.",0.804347826086957,0.607953154722453,1
"616",41,2024-10-08,"Cantábrico Or.",0.89041095890411,0.638545806686784,0.945205479452055
"617",41,2024-10-08,"Duero",0.473539518900344,0.341979005245936,0.935688237477732
"618",41,2024-10-08,"Ebro",0.564425455363166,0.418984603367422,0.887881328603676
"619",41,2024-10-08,"Galicia Costa",0.784810126582278,0.597930208689702,0.936708860759494
"620",41,2024-10-08,"Guadalete-Barbate",0.204724409448819,0.44540401015365,0.943395997574287
"621",41,2024-10-08,"Guadalquivir",0.299033755803739,0.414841884111838,0.915145486197463
"622",41,2024-10-08,"Guadiana",0.392954497798281,0.464148743799739,0.919362434673621
"623",41,2024-10-08,"Júcar",0.383246849518162,0.285068716335018,0.607346182357302
"624",41,2024-10-08,"Med. Andaluza",0.224020442930153,0.417594713305967,0.814494477485132
"625",41,2024-10-08,"Miño-Sil",0.494475138121547,0.41476503515652,0.933701657458563
"626",41,2024-10-08,"Segura",0.153439153439153,0.231450216601302,0.723348017621145
"627",41,2024-10-08,"Tajo",0.472356599861783,0.346743075361174,0.702451838879159
"628",41,2024-10-08,"Tinto, Odiel, Piedras",0.703056768558952,0.63587522984012,0.989247311827957
"629",41,2024-10-08,"Total España",0.39380348489535,0.401749459139741,0.824849934099724
"630",42,2024-10-15,"C. I. Cataluña",0.276218611521418,0.570882503993336,0.941913746761266
"631",42,2024-10-15,"C. I. País Vasco",0.904761904761905,0.677734877734878,1
"632",42,2024-10-15,"Cantábrico Occ.",0.782608695652174,0.597256953712872,1
